"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","R","S","Chain","Dataset","Ontology","Model","Cluster_plt"
"104","K16
(11)","GO:0000323","lytic vacuole",0.454545454545455,"54/550",0.00222569358423966,0.0284855383948591,0.0248809853840875,"850992/853882/855940/852543/855438",5,"K16 (11)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",16
"105","K16
(11)","GO:0000324","fungal-type vacuole",0.454545454545455,"54/550",0.00222569358423966,0.0284855383948591,0.0248809853840875,"850992/853882/855940/852543/855438",5,"K16 (11)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",16
"106","K16
(11)","GO:0005773","vacuole",0.454545454545455,"55/550",0.00242430113998801,0.0284855383948591,0.0248809853840875,"850992/853882/855940/852543/855438",5,"K16 (11)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",16
"107","K18
(24)","GO:0005856","cytoskeleton",0.5,"79/550",2.23941136903698e-05,0.001634770299397,0.00122578306515708,"854370/852099/852787/851957/850639/853041/854555/856458/856577/855555/852249/856263",12,"K18 (24)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",18
"108","K18
(24)","GO:0099080","supramolecular complex",0.333333333333333,"43/550",0.000208614589939928,0.00686734415545857,0.00514927031123065,"854370/852099/853100/852787/853041/856577/852249/856263",8,"K18 (24)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",18
"109","K18
(24)","GO:0015630","microtubule cytoskeleton",0.375,"57/550",0.000282219622827064,0.00686734415545857,0.00514927031123065,"854370/852099/852787/851957/853041/854555/856577/852249/856263",9,"K18 (24)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",18
"110","K18
(24)","GO:0005816","spindle pole body",0.291666666666667,"37/550",0.000525102515537635,0.00913119181710606,0.00684674800994254,"854370/852787/851957/853041/854555/856577/856263",7,"K18 (24)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",18
"111","K18
(24)","GO:0005815","microtubule organizing center",0.291666666666667,"38/550",0.000625424097062059,0.00913119181710606,0.00684674800994254,"854370/852787/851957/853041/854555/856577/856263",7,"K18 (24)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",18
"112","K18
(24)","GO:0005819","spindle",0.208333333333333,"33/550",0.0106517310094832,0.0457397860995455,0.0342965952008128,"854370/853041/856577/852249/856263",5,"K18 (24)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",18
"113","K19
(16)","GO:0000788","nuclear nucleosome",0.5625,"10/550",9.51506800905158e-15,6.18479420588353e-13,4.40697886735021e-13,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K19 (16)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",19
"114","K19
(16)","GO:0000786","nucleosome",0.5625,"11/550",5.17225003211312e-14,1.68098126043677e-12,1.19778421796304e-12,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K19 (16)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",19
"115","K19
(16)","GO:0044815","DNA packaging complex",0.5625,"13/550",6.56762941774057e-13,1.42298637384379e-11,1.01394980484416e-11,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K19 (16)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",19
"116","K19
(16)","GO:0000790","nuclear chromatin",0.625,"30/550",3.04512824351891e-10,4.94833339571822e-09,3.52593796617979e-09,"855701/855976/852284/851811/852295/851810/855700/852283/852294/852062",10,"K19 (16)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",19
"117","K19
(16)","GO:0000785","chromatin",0.625,"32/550",6.40257773507419e-10,8.32335105559644e-09,5.93080884933188e-09,"855701/855976/852284/851811/852295/851810/855700/852283/852294/852062",10,"K19 (16)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",19
"118","K19
(16)","GO:0032993","protein-DNA complex",0.5625,"30/550",1.07278848579946e-08,1.16218752628274e-07,8.28117427634668e-08,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K19 (16)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",19
"119","K19
(16)","GO:0031298","replication fork protection complex",0.375,"18/550",3.28005624358412e-06,3.04576651189954e-05,2.1702627777098e-05,"852284/851811/852295/851810/852283/852294",6,"K19 (16)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",19
"120","K19
(16)","GO:0000228","nuclear chromosome",0.6875,"94/550",4.46148149765611e-06,3.62495371684559e-05,2.58296297232722e-05,"855701/855976/852284/851811/852295/851810/855700/852283/856648/852294/852062",11,"K19 (16)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",19
"121","K19
(16)","GO:0005694","chromosome",0.6875,"121/550",6.27343876061124e-05,0.000453081688266367,0.000322843632125023,"855701/855976/852284/851811/852295/851810/855700/852283/856648/852294/852062",11,"K19 (16)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",19
"122","K19
(16)","GO:0043596","nuclear replication fork",0.375,"30/550",8.63351726145321e-05,0.000561178621994459,0.000399868167898886,"852284/851811/852295/851810/852283/852294",6,"K19 (16)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",19
"123","K19
(16)","GO:0005657","replication fork",0.375,"34/550",0.000183127585154194,0.00108211754863842,0.000771063516438712,"852284/851811/852295/851810/852283/852294",6,"K19 (16)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",19
"124","K19
(16)","GO:0031981","nuclear lumen",0.6875,"142/550",0.00031324075593906,0.00169672076133657,0.0012089994088876,"855701/855976/852284/851811/852295/851810/855700/852283/856648/852294/852062",11,"K19 (16)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",19
"125","K19
(16)","GO:0005634","nucleus",0.875,"295/550",0.00442005382525167,0.0151212367705978,0.0107746464438268,"851691/855701/855976/852284/851811/852295/851810/855700/852283/856648/855597/855743/852294/852062",14,"K19 (16)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",19
"126","K20
(21)","GO:0005816","spindle pole body",0.333333333333333,"37/550",0.000205043978657949,0.00994102454016508,0.0071053456752317,"850734/852216/853513/855859/854240/854889/850907",7,"K20 (21)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",20
"127","K20
(21)","GO:0005815","microtubule organizing center",0.333333333333333,"38/550",0.000245457396053459,0.00994102454016508,0.0071053456752317,"850734/852216/853513/855859/854240/854889/850907",7,"K20 (21)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",20
"128","K20
(21)","GO:0099080","supramolecular complex",0.333333333333333,"43/550",0.000556459670045877,0.0115754649684228,0.00827356170582527,"855144/850734/852216/855859/854240/854889/852655",7,"K20 (21)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",20
"129","K20
(21)","GO:0015630","microtubule cytoskeleton",0.380952380952381,"57/550",0.0005716278996752,0.0115754649684228,0.00827356170582527,"850734/852216/853513/855859/854240/854889/852655/850907",8,"K20 (21)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",20
"130","K20
(21)","GO:0005819","spindle",0.285714285714286,"33/550",0.000834548709599368,0.0135196890955098,0.00966319558483479,"850734/852216/853513/855859/854240/854889",6,"K20 (21)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",20
"131","K20
(21)","GO:0005856","cytoskeleton",0.380952380952381,"79/550",0.00539177077651723,0.029432956942833,0.0210372011937078,"850734/852216/853513/855859/854240/854889/852655/850907",8,"K20 (21)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",20
"132","K24
(18)","GO:0005938","cell cortex",0.333333333333333,"33/550",0.000325617520604177,0.0270262542101467,0.0257066463634876,"851926/854903/850345/854953/852382/855948",6,"K24 (18)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",24
"133","K28
(9)","GO:0005730","nucleolus",0.444444444444444,"31/550",0.000859206272643859,0.0160767851215604,0.0120878083620755,"851240/850551/855613/855273",4,"K28 (9)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",28
"134","K28
(9)","GO:0030684","preribosome",0.333333333333333,"16/550",0.00153112239252956,0.0160767851215604,0.0120878083620755,"851240/850551/855613",3,"K28 (9)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",28
"135","K28
(9)","GO:1990904","ribonucleoprotein complex",0.333333333333333,"20/550",0.00301430838417167,0.0211001586892017,0.0158647809693246,"851240/850551/855613",3,"K28 (9)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",28
"136","K29
(20)","GO:0030684","preribosome",0.6,"16/550",1.53015739246566e-16,3.82539348116416e-15,2.25496878889677e-15,"854221/852569/853048/853956/850689/856553/855408/851924/851208/856228/851403/851656",12,"K29 (20)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",29
"137","K29
(20)","GO:1990904","ribonucleoprotein complex",0.6,"20/550",1.00161734250264e-14,1.2520216781283e-13,7.38033831317735e-14,"854221/852569/853048/853956/850689/856553/855408/851924/851208/856228/851403/851656",12,"K29 (20)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",29
"138","K29
(20)","GO:0005730","nucleolus",0.65,"31/550",2.18199183641011e-13,1.81832653034176e-12,1.0718556389383e-12,"854221/853048/853784/853956/856553/855408/851924/850982/854021/851208/856228/851403/851656",13,"K29 (20)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",29
"139","K29
(20)","GO:0031981","nuclear lumen",0.65,"142/550",0.000196331777156591,0.00122707360722869,0.000723327600050598,"854221/853048/853784/853956/856553/855408/851924/850982/854021/851208/856228/851403/851656",13,"K29 (20)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",29
"140","K29
(20)","GO:0005634","nucleus",0.9,"295/550",0.000514372180558769,0.00168004018593045,0.000990339478022158,"854221/853048/853784/855571/851497/853956/850689/856553/855581/855408/851924/850982/854021/851208/856228/851403/851656/852076",18,"K29 (20)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",29
"141","K32
(14)","GO:0005654","nucleoplasm",0.428571428571429,"25/550",1.11392698682899e-05,0.000668356192097394,0.000598002908718721,"852501/852673/852258/856680/850980/853244",6,"K32 (14)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",32
"142","K32
(14)","GO:0031298","replication fork protection complex",0.357142857142857,"18/550",3.47407793232468e-05,0.000699761198628174,0.000626102125088366,"852501/852673/852258/856680/850980",5,"K32 (14)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",32
"143","K32
(14)","GO:0032993","protein-DNA complex",0.428571428571429,"30/550",3.49880599314087e-05,0.000699761198628174,0.000626102125088366,"852501/852673/852258/856680/850980/853244",6,"K32 (14)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",32
"144","K32
(14)","GO:0043596","nuclear replication fork",0.357142857142857,"30/550",0.000487521230365907,0.00731281845548861,0.00654304809175297,"852501/852673/852258/856680/850980",5,"K32 (14)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",32
"145","K32
(14)","GO:0005657","replication fork",0.357142857142857,"34/550",0.000899034046762326,0.0107884085611479,0.00965278660734287,"852501/852673/852258/856680/850980",5,"K32 (14)","Bayesian",676000,NA,5,"Timecourse","CC","Bayesian: chain 5",32
"146","K2
(8)","GO:0005933","cellular bud",0.75,"73/550",0.000101947407693882,0.00407789630775528,0.00354133100410327,"855389/855804/854437/853650/855945/851375",6,"K2 (8)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",2
"147","K3
(12)","GO:0005739","mitochondrion",0.5,"65/550",0.00113725020620379,0.0386665070109289,0.0383073753668646,"854556/854529/855447/856314/850614/856044",6,"K3 (12)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",3
"148","K5
(7)","GO:0005576","extracellular region",0.714285714285714,"31/550",7.98883477237244e-06,0.000231676208398801,0.000142958095926665,"853693/850812/853366/855562/856893",5,"K5 (7)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",5
"149","K5
(7)","GO:0005618","cell wall",0.571428571428571,"30/550",0.000226365278758095,0.00164114827099619,0.00101268677339148,"850891/853693/850812/856893",4,"K5 (7)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",5
"150","K5
(7)","GO:0009277","fungal-type cell wall",0.571428571428571,"30/550",0.000226365278758095,0.00164114827099619,0.00101268677339148,"850891/853693/850812/856893",4,"K5 (7)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",5
"151","K5
(7)","GO:0030312","external encapsulating structure",0.571428571428571,"30/550",0.000226365278758095,0.00164114827099619,0.00101268677339148,"850891/853693/850812/856893",4,"K5 (7)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",5
"152","K5
(7)","GO:0031225","anchored component of membrane",0.428571428571429,"18/550",0.000952995209128865,0.00552737221294741,0.00341071969582962,"850891/850812/856893",3,"K5 (7)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",5
"153","K5
(7)","GO:0071944","cell periphery",0.714285714285714,"111/550",0.0045921486965866,0.0221953853668352,0.013695882077539,"850891/853693/855023/850812/856893",5,"K5 (7)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",5
"154","K10
(11)","GO:0005618","cell wall",0.363636363636364,"30/550",0.0018274246129046,0.0140131431930309,0.0120190701850558,"852856/853367/856546/850731",4,"K10 (11)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",10
"155","K10
(11)","GO:0009277","fungal-type cell wall",0.363636363636364,"30/550",0.0018274246129046,0.0140131431930309,0.0120190701850558,"852856/853367/856546/850731",4,"K10 (11)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",10
"156","K10
(11)","GO:0030312","external encapsulating structure",0.363636363636364,"30/550",0.0018274246129046,0.0140131431930309,0.0120190701850558,"852856/853367/856546/850731",4,"K10 (11)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",10
"157","K10
(11)","GO:0005576","extracellular region",0.363636363636364,"31/550",0.00207602121378236,0.0140131431930309,0.0120190701850558,"852856/853367/856546/850731",4,"K10 (11)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",10
"158","K10
(11)","GO:0031225","anchored component of membrane",0.272727272727273,"18/550",0.00413429026270169,0.0223251674185891,0.0191482917430394,"853367/856546/850731",3,"K10 (11)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",10
"159","K11
(25)","GO:0005783","endoplasmic reticulum",0.56,"61/550",1.73198202515875e-08,1.21238741761112e-06,8.56875317710118e-07,"852751/856595/853580/855458/854170/851246/856313/856854/851462/851891/855352/851226/850519/852675",14,"K11 (25)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",11
"160","K11
(25)","GO:0012505","endomembrane system",0.64,"92/550",6.52296658623064e-08,2.28303830518072e-06,1.61357594501495e-06,"852751/852129/856595/853580/855458/854170/851246/856313/856854/851462/851891/855352/852303/851226/850519/852675",16,"K11 (25)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",11
"161","K11
(25)","GO:0016021","integral component of membrane",0.64,"110/550",1.03157023803135e-06,1.35684818734808e-05,9.5897541060691e-06,"852751/856595/855669/853580/855458/854170/851246/856313/856854/851462/851891/852303/851055/851226/850519/852675",16,"K11 (25)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",11
"162","K11
(25)","GO:0005789","endoplasmic reticulum membrane",0.4,"38/550",1.15730982480578e-06,1.35684818734808e-05,9.5897541060691e-06,"852751/856595/855458/851246/856313/851462/851891/851226/850519/852675",10,"K11 (25)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",11
"163","K11
(25)","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network",0.4,"38/550",1.15730982480578e-06,1.35684818734808e-05,9.5897541060691e-06,"852751/856595/855458/851246/856313/851462/851891/851226/850519/852675",10,"K11 (25)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",11
"164","K11
(25)","GO:0031090","organelle membrane",0.52,"89/550",2.27784137249736e-05,0.000199311120093519,0.000140866505930758,"852751/852129/856595/855669/855458/851246/856313/851462/851891/852303/851226/850519/852675",13,"K11 (25)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",11
"165","K11
(25)","GO:0000139","Golgi membrane",0.16,"12/550",0.00129288007411935,0.00905016051883545,0.00639635405090625,"852129/855458/852303/852675",4,"K11 (25)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",11
"166","K11
(25)","GO:0005794","Golgi apparatus",0.16,"17/550",0.00531594993310167,0.0265797496655084,0.0187856877335172,"852129/855458/852303/852675",4,"K11 (25)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",11
"167","K12
(25)","GO:0005657","replication fork",0.32,"34/550",4.71360090260464e-05,0.00344092865890139,0.00267930998674369,"853821/852245/855448/851391/851266/850297/850793/855621",8,"K12 (25)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",12
"168","K12
(25)","GO:0043596","nuclear replication fork",0.28,"30/550",0.000169577213015247,0.00553887007857514,0.00431289090473046,"853821/852245/855448/851266/850297/850793/855621",7,"K12 (25)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",12
"169","K12
(25)","GO:0005634","nucleus",0.88,"295/550",0.000227624797749663,0.00553887007857514,0.00431289090473046,"853821/855642/852245/855448/856305/851267/851391/853371/856237/851671/853327/851266/850297/850793/855621/854143/855950/852119/853747/854063/852362/854786",22,"K12 (25)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",12
"170","K12
(25)","GO:0005694","chromosome",0.52,"121/550",0.000723688556560075,0.0132073161572214,0.0102839952774326,"853821/852245/855448/856305/851391/853371/853327/851266/850297/850793/855621/854063/854786",13,"K12 (25)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",12
"171","K12
(25)","GO:0000228","nuclear chromosome",0.44,"94/550",0.00115143322346306,0.0168109250625606,0.0130899776983169,"853821/852245/855448/856305/853371/851266/850297/850793/855621/854063/854786",11,"K12 (25)","Bayesian",676000,NA,7,"Timecourse","CC","Bayesian: chain 7",12
